label,review
1,//@占豪: 没落帝国给世界军迷的新年笑话！中国造船厂赶快到英国推销056护卫舰吧，估计卖得动，又便宜又好用啊！[哈哈]
1,好久没做这个，差点糊了，还好美味依旧！[哈哈][花心]
1,言之有理，[哈哈]//@昙花一茜:那就不去呗[偷笑]//@王加林2011: 这么一说你说我是去呢？是去呢？还是去呢？//
1,感谢帅哥@HI郭涛 数次帮我们把 #妈妈咪呀# 的＂呀＂喊回来?[偷笑][偷笑]  辛苦啦[哈哈]！ @SMG妈妈咪呀
1,二枚帅哥，二枚美女，鉴定完毕[嘻嘻]昕薇不只属于九零后零零后！
1,皇马已经夺冠了，其他不关心啦....哈哈//@phaeton911: //@黄梦洵:[鼓掌]为了十九冠!
1,[嘻嘻]必须滴//@婺雨查查: 快乐的工作[给力]//@球球V发胖: 谢谢！ 我们的团队还很年轻 我们的团队还要不断的磨合 要有更大的进步
1,刚听完许巍 此时此刻 新碟试听会。我说新专辑很棒！编曲异常出色！他浑然天成的共鸣腔和刚好的沧桑，宛若浮世里的世外桃源，空谷里的蓝莲花！听许巍能让心沉淀！空谷幽兰 喜悦 爱情 此时此刻 逍遥行  世外桃源 可以每一首都推荐吗[哈哈][good] 我在:http://t.cn/zj94oIq
1,虽然一天非常累，甚至累到有点恶心！但是一杯铁观音，全身都爽了！[哈哈]
1,我是出版社退休的，当知好书过眼、大赚其?。同行似无人约稿？ //@gtchenwei:[嘻嘻]//@罗志渊: 新古文观止！//@武旭峰: 回复@万庆涛:是！一定妙不可言。 //@万庆涛:按照武老师的意思，集结成书，编为《今文观止》，留给今人学习，给后人留下历史。 //@武旭峰:这样的佳作盼公之于众，供我辈学习，并传于
1,在饭店吃早餐，一会儿就回京了，听着旁边大爷兜里揣着的收音机里放的苏州评弹，有些不舍。。。太多要谢谢的朋友，一切都在音乐里了，千言万语＂粽＂是＂琴＂，这个端午过的很愉快[爱你]@中国古筝网 @摇滚唐朝 @悟因 @齐刚 @靳海音 @横鼓之wangjun @尹?-1f @宋亮亮爱音乐
1,@不老传奇之道尔吉:好诗，寓意深刻。 @洪晃ilook:不懂诗，但是非常喜欢这首。 @沈浩波:[嘻嘻]。能让大家有兴趣多读点诗，我也很高兴。谢谢洪晃转发，刘原夸奖。 @刘原: 多年不读诗了，浩波兄的这组诗还真是读得特别有感觉。@洪晃ilook: @沈浩波: @达达: 这是我近年来读过的最好的诗，没有之一。最好的
1,我的爱疯裸了好长时间了，花红绿柳的季节给它也搞个玫红外套穿穿，美么？！[太开心]@兔兔妞的店
1,[拍手][拍手][拍手][拍手][拍手]恭喜准人妻啊！毛毛要幸福！祝福你[亲亲]
1,谢亲哥，你还记得大明湖畔的夏雨荷么？@晶达猫咪 你看，当年我也长发过。@竖弥 @胡议兮Kimberly @黄昆HK 你们错过了我最美的年华。[哈哈]@谢小麦
1,明天去凑热闹！希望我能顺利找到那个地界儿……我再纠结一下要不要穿秋裤………………[嘻嘻]
1,卖萌犯傻[哈哈]
1,@梁延利 @乔伊V ???，白富美第二?[抓狂][抓狂][偷笑][偷笑][嘻嘻][嘻嘻][嘻嘻]
1,精致美食 At 北京昆仑饭店#顶峰俱乐部# 出品 感谢照片@刘小懒 [嘻嘻]
1,[花心][鼓掌] //@rocketman12345:@糖果blythe [花心][吃惊]这也行
1,回复@阿依不爱吃汤饭:别装淑女，咧嘴大笑！[哈哈][cai晃头] //@阿依不爱吃汤饭:[偷笑][偷笑][偷笑][偷笑] //@俺叫老鬼:瞧瞧，这小淘气儿又淘气了不是！[挤眼][可爱] //@阿依不爱吃汤饭: 小女子觉得雅萍姐姐评论妙语绝伦 妹妹有福 遇上大家是最美丽的事 今儿若是姐姐也在 那便是极好的 甄?附体版
1,谢谢[嘻嘻][哈哈]同乐同乐哦 //@Yours_Y:双子，生快！  //@明星经纪貊苒MoRan:谢谢[嘻嘻]谢谢[嘻嘻]非常感谢[嘻嘻][太阳]
1,就是一个疯子！[哈哈][哈哈]
1,[鼓掌]期待张老师大作啊[good]//@张钊维Milankun: 正在??，??年底前。 //@影子李俊:尽快出嘛 //@张钊维Milankun:?片子是?多朋友?前???滴滴堆砌起?的。涓滴都是功?。敬?期待光碟。 //@神经质猴子:谢谢用心认真的@张钊维Milankun 老师，我们只是一点点举手之劳，难为这么认真打上名字。
1,@??  //@高清电影收录:哈哈哈，好萌！[哈哈][哈哈][哈哈][哈哈][哈哈]
1,家里会很脏吧，不过这样就不怕小孩子在家里乱画了//@ELLE：黑板上老师的粉笔还在拼命叽叽喳喳写个不停，等待着下课等待着放学等待游戏的童年！” [可爱] 你是否也有黑板情结呢，一块小黑板让你的家充满趣味！
1,我非常羡慕车里的那个男的，我也要去试车[嘻嘻]
1,快乐旅行！等你回京时的美丽图片！ //@另一支火柴:在飞机上和帅哥空乘聊天时说起海鲜就要流口水了啦啦 //@爱小澈:老棒了，确实便宜啊。[鼓掌][害羞]中午吃了盒饭又干掉一桌海鲜的lady伤不起啊，哈哈。
1,#湖北旅游达人分享会#现场达人@莎宝贝_ 向@Ms钱爷 问到：泰国现在比较动乱，泰国游会不会受到影响？@Ms钱爷：泰国动乱是在曼谷，但普通曼谷市民的生活并未受到很大影响，清迈等地也未受波及，泰国治安环境还比较好，大家不用过分担心[嘻嘻]@一起的时光cafe
1,[哈哈]真百搭//@时尚经典语录: 史上最万能的广告片，亮点很多，要hold住！作者太有才了
1,"好几天没来了,忙演唱会的事情，很多朋友都问专辑什么时候发呵呵！谢谢大家的关心！月中发。[嘻嘻]"
1,[哈哈] 据说，刺猬吃了盐巴会像人一样“咳咳”地咳。//@西西蓝：我想说，原来刺猬长得这么可爱吗？没有这个角度看过刺猬。//@江南Ricardo：[抱抱] //@可爱宠物中心：介个笑话太冷啦~~[偷笑]
1,//@热门事件榜:这个冬天太有爱了，强烈推荐[嘻嘻]
1,回复@泡鱼儿:那谁谁谁看过来[哈哈][酷]@雨桐吾爱 //@泡鱼儿:今晚可不怕掉地上了~[哈哈]
1,[鼓掌]//@老简宁: 回复@殆知阁:你做了大功德啊[话筒] //@殆知阁:真心的万分感谢。[赞]
1,肯定不够，都他妈吃货 //@慕睿衡: 看来二十斤不够了。。。。。//@雷雅淇_静: 必须滴~[馋嘴][酷][哈哈] //@嘉睿W:雷老师，一定要陪我吃到最后啊//@雷雅淇_静: 仗义~[爱你][爱你][爱你]
1,[哈哈]//@品趣潇枫:砖家肯定不靠谱！但您老这数学也忒差了吧？ //@简东升:亲，这是正规厂家的烟花，如果是土作坊，山寨的用泥土做的呢？所以不要完全信数据，当然了，砖家的话一定不能信的
1,照片看起来美美的，不美估计也不会雇来了[嘻嘻] //@小巫婆的冰晶水城堡:长的怎么样？  //@马兰拉面1980:咋不说秀色可餐[偷笑]   //@胖子小丫:看见了，害我今天早饭没吃。。。她做一个饼，老板可以做三个了。。。    //@??_虫: @胖子小丫  这是谁啊？你看得到过吗
1,希望多科学论证，以理服人。[哈哈]
1,豁出去了[馋嘴]~武坠子嘛[哈哈][哈哈][哈哈]
1,千载难逢，中大奖，小凤呢！[哈哈]都说2012金牛运气超好，看来真是不我欺呀！再接再厉！[哈哈]
1,愿每个下雨的夜晚都有一个小眉，让正能量继续传递。[可爱]
1,//@但斌: 回复@飞来飞去的白度:都是长期投资[哈哈] //@飞来飞去的白度:但总是不是开始卖出广药买茅台了啊[偷笑] //@但斌:回复@涛涛100:建议持有股票5年以上，此税免征！ //@涛涛100:这不对吧？无论多长时间都要交税呀！！！
1,回复@刘家妞妞天然呆: 度假个8天6晚 机票能拿到好价格，酒店、外岛 等相关 每人一万3-4 差不多~ //@刘家妞妞天然呆:请问去斐济至少要预备多少钱呢?[呵呵][呵呵] //@没有蛀牙的LEO:[酷] //@刘家妞妞天然呆: 期待ing……[爱你][爱你][爱你]@小白要奋斗啊啊啊 @ai_欢型的萌肖肖 @Qiu33-不纠结 @浅绻
1,"Nite to the world,honey and lover, let babies hug.[爱你] find good music and movies in atmosphere around us."
1,新年快乐！啊！//@叮当小宝麻麻:阿姨早点康复啊。。新年快乐亲[嘻嘻][嘻嘻]
1,三周年[爱你]
1,回复@作家编剧杜青:没问题，别忘了还欠我稿子。 //@作家编剧杜青:送本样书吧，老兄[挤眼] //@编辑郭强:回复@作家编剧杜青:谢谢，忘了AT你了。 //@作家编剧杜青:呵呵，当初就觉得这个封面好 //@编辑郭强:回复@老爱围脖:2 //@老爱围脖:是第1个方案吗？[鼓掌][鼓掌]
1,谢谢你给酒店拍了这么多很棒的照片，期待您再次光临[亲亲]
1,Nice shot[亲亲]
1,好啊[鼓掌][鼓掌] //@TinaWu2011:组团去看嘛！@sophyia @茉莉香片1982 @玄圭媛 //@国家博物馆: 购票信息请参考@林兆华戏剧艺术中心 发布的微博~
1,@Candy霍_梓铭 走起！忙碌的一天[哈哈]//@JasonCHENXU: 明天是2011年度最后一个广发乐赏日了，赶紧享受去！还有请期待2012年的活动，随时关注广发信用卡最新的动态！
1,//@微博搞笑排行榜：好可爱！！！！ [抱抱]
1,……//@blogkid:做电商可真难 //@淘宝网:上天猫，就购了[哈哈]
1,#可可成长#突发兴致跑去江滨野餐，吃饱喝足后在冬日暖阳下溜达了一下午。可可当队长，我们负责听从安排。她领我们走边边，谁先掉下来谁就输；她让我们俩背靠背比比高，她边退后边说：我看看我看看……然后转身一溜烟的跑了说：看看我们谁跑得快？？？[爱你]父母傻傻的配合孩子，是不是也是孩子的幸福？
1,[互粉]#天天向上五周年#系列：恭喜微博名叫@热血少女six 的粉丝，你中奖啦！你是6月21日节目播出“有奖问答2”里符合中奖要求1、2的第一人（以下截图为证），你将获得天天向上门票两张和主持人签名照一张！[鼓掌]赶紧添加官方QQ（请输入“微博中奖粉丝及微博名”身份验证）跟我们联系吧![抱抱]
1,[鼓掌][鼓掌]谢谢，这书不错，节后可以好好看
1,[嘻嘻][good] //@杜同学啊: 呵呵
1,回复@ID93879:[耶][干杯] //@ID93879:二月初二[蛋糕] //@潘晓婷:我们有随行摄影师，转图都够我忙活的~[可爱]
1,刚把冰箱翻了个底朝天，也搜出甜品一份――一根去年买的冰糕，貌似还没过期[哈哈]
1,[爱你]东山岛
1,看得我又饿又馋啊[嘻嘻]//@热点红姨: 还一天没吃东西呢！当吃了晚饭。 //@边疆边吃边说:回复@热点红姨:我在现场，看到红姨汗湿的背影，敬意油然。 //@热点红姨: @边疆边吃边说 @胡滨微博 @黄记煌-黄耕
1,又呆又萌又妖娆[嘻嘻]
1,您好，爱家别墅是一个大床房一个双床房，正常是住4大2小，如果多个宝宝可能稍微有些挤哦。参观#爱情睡醒了#取景的蜜月别墅和皇家别墅当然没有问题啦，期待光临哦[鼓掌]
1,回复@墨香沉:谢谢关心！把同样的问候送给远方的你：墨儿快乐！为香沉沏茶啦-----请！谢谢！@ 墨香沉: 墨儿问候，天气炎热，保重身体。 //@墨香沉:墨儿问候，天气炎热，保重身体。[心][爱你] //@一斗自然全:回复@生活禅在旅行:谢鼓励！下午好！ //@生活禅在旅行:[笑哈哈]@一斗自然全 好诗~
1,能不能有级别4.5啊？我想那个比较适合我，我要想5去看齐，哈哈。。。//@妹莉十足: 呀，级别5！还挺高~[嘻嘻] //@摄爷朱洪宇:我只转好片
1,现在二赠一！龙虾海参吃到撑！哈哈，我怎么看怎么觉得咱在广告呢！不过此广告，无虚假！必须广而告知！[嘻嘻][哈哈]
1,#轻松一刻#女友对男友说：“我想出去旅游！”男友：“去哪？”女友：“杭州的园林，苏州的西湖，北京的外滩，上海的故宫！”男友：“……我还是给你摘星星去吧！”[哈哈] [哈哈] [哈哈]
1,Nice drawing //@卜柯文:[爱你][爱你][爱你]
1,这里是我的家……[哈哈]
1,[威武] //@candyhorse:这个功能 @百度地图  早有了[嘻嘻] 不过好像Google Maps的还有一些可以借鉴的地方 @delighttoo
1,[鼓掌]羽泉还有Z计划呢[哈哈] //@陈羽凡:这个可以看！[嘻嘻][酷][围观]// @羽泉语录 :本周五19：35?天天向上?让我们一起畅谈人生B计划 @羽泉   @陈羽凡   @胡海泉
1,indigo希望每位客人都能在此体验到家的温暖。[爱你]活力的一天，从indigo早餐开始吧[嘻嘻]。
1,承蒙朋友@行家刘国斌 扩散，朋友遍海上[嘻嘻]//@行家刘国斌: 朋友就是@水韵吴江 蒋会长也！
1,得多喝两瓶啤酒[嘻嘻]
1,"【童言】给女儿买过一只小乌龟,春节期间养死了,怕她伤心一直没有告诉她。刚才她捡了几颗小石头告诉我要带回家给小乌龟。我说小乌龟没有了,她问为什么,我说：对不起,妈妈把小乌龟养死了。她眼泪汪汪的沉默了会,可怜兮兮的对我说：妈妈,你要小心点,别把我养死了啊！我：。。。[哈哈]@敬兰ZHANG@张紫炜"
1,[鼓掌] //@奥迪英杰汇:#品致生活脱口秀#奥迪英杰汇马未都老师即将和大家分享有趣的故事，期待！@太美黑卡会
1,中国旅游出版社官方微信公众平台正式开通啦！[鼓掌]我们会不定期发送新书推荐、经典图书介绍、图书试读、投稿需知、作者游记等等精彩内容，还在纠结哪本旅游图书最适合你么？快快加入我们的微信平台吧，有试读噢[档案]，有图片噢[图片]，有专业推荐噢[心]，快到碗里来吧[moc转发]加微信号：cttp_1975
1,如果是精品咖啡烘焙连锁就不会倒了[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈] //@Peet_卖咖啡的小男孩: //@笨笨的手:做精品咖啡馆儿的同仁请放慢脚步，连锁和专业店是两种商业操作模式，求什么请想好！
1,请问这两位同学，你觉得哪个比较强？[太开心] [偷笑]
1,各妖各的[嘻嘻]//@钱文忠: [哈哈][哈哈][哈哈][哈哈][哈哈] 话说得真可耐，也真是这么个理儿！/@钱文忠?丝团: @钱文忠 廷参法师，可耐可耐
1,研究深入，众望所归。[哈哈]@周洽强 @5三个6  //@广州大学张河清:@吴必虎 @武旭峰 @万庆涛 @中国生态旅游杂志 @周洽强 @广州大学地理科学学院 @李铭建 @水泊村夫 @广州旅游 @广州日报 @广州大学吴志峰 @广州大学团委 @广州大学GZHU @广州教育 @广州大学学生记者团 @广州大学旅游学院青协 @陈潭物语
0,﻿哈哈 //@Carrie高洁: 哈哈哈哈，太罪恶了啊！以后叫外卖回家捞吧！不过...某人今天和你一样[泪]！@flame_张宏涛
0,今年赶上沙尘暴没？我离开的那天，不能呼吸，我能拍照，不敢说话，黑城在风沙中被淹没[衰] //@贝姨:醉美胡杨林，今年也去了，很美~  //@中国摄影师联盟:#参展作品#【第五届微摄影展赛 ? 金秋时节 】《胡杨林》摄影：北京-橙色咖啡（女）北京
0,这是带头要让人民币升值啊！ //@互联网的那点事:充值面额目前支持 50元，100元，300元 和 500元 ！ 关于定价 $0.99 的应用，中国区定价 ? 6 元。 $1.99 的应用，中国区定价 ? 12 元。 [泪]
0,[蜡烛] //@yangfan:[蜡烛] //@谭红梅1127: [蜡烛]//@发光的大金子: [蜡烛]//@qiaotengfei: [蜡烛]//@司徒南:[蜡烛]//@sina坊间八卦: 据最新线报，保安张师傅昨天下午去世了[泪][蜡烛]
0,邻居妈妈有两个孩子，男宝宝好像是四岁了，经常喜欢在他妈妈开门的时候学着样子来敲我家的门，好几次都被吓一跳，隔着门会听到他妈妈不厌其烦地说＂宝宝这不是我们家的门你再敲就会有大灰狼出来吃你！＂，结果今天回家早在楼道碰到了男宝宝盯着我跟他妹小声说了句＂大灰狼变的..＂我瞬间石化[泪][泪]
0,不存在！[哈哈]//@威笑1007:@锐子-_- @如果是你我便爱你 [衰][衰] //@史上第一最最搞:保护好乳头~
0,边间公司感X爱国啊！！！//@ray周: 爱国表演收工 //@大魔王萨莉莱:[怒][怒][怒] //@婆Paul: 边间公关公司组织到甘多人啊？//@xi_蚊_fat: [懒得理你]都话嘎啦。。。无钱鬼同你系街到行咩~~
0,竟然有这种动画片，太有创意了 你绝对没看过！！！[晕]  http://sinaurl.cn/GwmIv
0,是【后37集】，也就是【4-40集】的公式，不是【第37集】啊华罗庚们！#我们文科生的表述真的弱爆了#[泪] //@六小岩: 勾股定理，arcsin（3÷5）＝37°我觉得财神爷就是这么想的。。[嘻嘻]
0,[泪]我是小清新 //@Yihwei_Towne:以撒大的性格放卫生纸应该差不多。
0,"谁欺负双鱼座,俺就和他玩儿命!!![抓狂] //@重口味女秘书:双鱼座顶起 ..."
0,刚才饿死，现在撑死，又没吃成火锅[泪]
0,物以类聚，人以群分，今天我才知道，其实，我原本不该属于你！[衰]
0,[泪]@宇过天新:【未能刊登出来的文字】7月22日，暴雨后，杜伟和哥哥找遍沿途的所有医院、派出所、灾民安置点，没有郑冬洁的消息。他们的报警求助被房山推给丰台，又由丰台推回房山；7月23日，哥俩儿守在京港澳高速救援现场，被告知不准拍照，不准录像，不准到高处，唯独没人告知“郑冬洁”在哪儿。
0,视觉角度的欺骗[晕]
0,男朋友的责任[怒] 中枪的转。。。。。。众男人，看了以后还想找女朋友吗[偷笑]
0,回复@李莹肖:最近各种晕~连好声音都忘记看了[悲伤] 睡~ //@李莹肖:师太和多亮相继离开。我也准备洗洗睡了。再也不稀罕庾大叔了[鄙视][鄙视][鄙视] //@张帆Claire:回复@李莹肖:哟！终于谈妥了[偷笑]  //@李莹肖: @张帆Claire
0,是金子在哪儿都吃光！//@深海2W:跪了！[泪] //@易水铖:md，真是神啊！！//@李开复: 给跪了！[威武]
0,[黑线] //@周?喵: [衰][晕][生病]
0,[怒] //@左小祖咒:[话筒] //@ziyewong://@靠江魏三: //@明可mk://@作家-天佑: 天杀的
0,感觉好高级[挖鼻屎]//@P2PBUCKS:回复@panpansusan: 将信息写道比特币数据块上 http://t.cn/8kcv8Eq//@panpansusan:这个题材真好，真希望我死的时候有人能帮我记录。[泪]
0,好像被消失了。。[疑问][疑问] //@造型师张亭亭:对呀，好奇怪， @作业本  本本去哪里了？[思考][疑问] //@高珑珂: 被河蟹了吗…[晕][晕][晕][晕][晕]
0,回复@行者橙子:万一点儿不正仲麽办？[悲伤]让P君再单独给莪买一张吧。。[害羞]然后你给写……[偷笑] //@行者橙子:还有很多机会呢，别着急
0,加建……[抓狂][抓狂][抓狂][抓狂]
0,[蜡烛]//@王?波: 返京刚下飞机惊闻噩耗，痛心至极??[泪][泪][泪]！天妒英才??[蜡烛][蜡烛][蜡烛]!
0,//@小鱼MM00:[伤心][泪]@TZ斑大人 @果粒橙_cyx @菲比Febe//@周茫茫:[?]谁能告诉你什么叫不离不弃，生死相依[?]
0,小丸子好像是我的同学啊！故乡一样，年龄也差不多[嘻嘻] //@桃子同学收心读书迎接大二了:静冈叔叔一定更喜欢小丸子[泪][泪][泪] //@静冈叔叔:回复@BrownLeo:来上海后很喜欢海贼王了[笑哈哈] //@BrownLeo:哈哈！静冈叔叔很喜欢海贼吗
0,回复@4诓而儿:按照活动规则，转发的多了，既有机会获得。 //@4诓而儿:为什么就是不赠我哦[泪] //@朱德?:谢谢 //@我的战友遍天下:爱情不是枷锁，相信爱情，相信《给爱情下个套》一定会大卖！
0,从来都要求带着镣铐跳舞。。。[晕]//@王福重: 我对敌我分明的理解是，八路军打入国军内部，也要穿八路军的衣服。
0,[泪]老师一路走好[心]
0,开始一点一点整理办公室，才发现还有很多鸡毛蒜皮小事要处理掉。[晕]再把我劈成几瓣吧
0,你还挺能转换的。 //@百四之王:党发明了一头雾水，雾水遇到脏空气就化作雾霾，大家明白了吗？[偷笑][衰] //@潘石屹:我以为我自己识字不多呢，你们也听不懂。  //@任志强:来点实在的！
0,良心泯灭啊！！！[怒][怒] [怒]
0,//@十月水晶鱼: 傻逼[怒]//@银河系中国://@追梦的迷网人:蛮横霸道。[怒]//@摆古论今://@逢庙烧香: 很惨！很震惊！ //@壹日壹说:卧槽[怒] //@杜楠爆料:转发微博
0,我又不争气的哭了…[泪]//@andy苗:真煽情 很高兴这个故事里有你们 @美味人生羊羊羊   @美味人生校?   @美味人生jackiepiao   @向尚看齐楠小姐   @向尚看齐小越越   @向尚看齐畅哥   @胡大姐seven
0,哈子，你????噻。[哼] //@CHEN颖儿:我去，老子真的要决人了[怒][怒][怒]@桑那那花开  //@陈峥嵘岁月: 太不是人了！@CHEN颖儿@叶桦-出走
0,//@宋涛灰太狼:天堂里有没有车来车往。[泪][伤心][蜡烛][蜡烛][蜡烛] // @戴粼清澈蓝境 :好女孩！你一定会去一个更美好的世界！
0,Mew和Tong竟然没有在一起，怎么能怎么能[抓狂]
0,"[衰]oh, no!!! //@这里只有阳光灿烂:在美国听了十几年的古典音乐台也不见了。经典不再！不知芭蕾能撑多久？  //@作曲家陈钢:向古典音乐致哀！   //@姚伊为上海交响乐团:现在的上海，艺术等于被媒体炒作的毕加索，菜场般的双年展。"
0,到底要把自己的内心修炼的多么强大，多么无坚不摧呀！勇气，勇气，刚找回来的一点勇气又瞬间消失了。[抓狂] //@艾凡：接受它，并努力改变自己，转了！
0,又到了每月一次的开奖日，两年多了，每月26号我都期盼着不再见到“审核通过”这四个字，结果今天又见到了。[泪]
0,[泪]感动//@侯镇宇: [泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪]
0,难道   胶片时代真的要过去了吗？[汗][晕]//@王琛视界:天无绝人之路！ //@jolomo:[?][?][?][?][?][?][?][?][?][?][?][?]
0,七夕的夜，有绿叶无鲜花[衰]...[泪]
0,杆头打飞了。[泪]
0,苛捐杂税猛于虎[衰]
0,靠谱吗？？？！！为什么我看不见的是5？？？？[泪]
0,看韩剧看得无法自拔[伤心]
0,那天我去喂他们水喝的时候，发现不见了。清扫阿姨说他们不知道哪天，被警察带走了[泪] [心]希望他们平安
0,[衰]俄航好烦
0,收衣服的时候才发现昨天晚上忘记关纱窗了???难怪那么多蚊子！[泪]
0,弹性真好！//@刘思宇_：原来爸爸妈妈是为了我好。。。[泪]求打屁股。。。。
0,哈哈哈~~~SUPER B 是什么样的B啊~~~ //@忧愁年代1990:这也行？ //@84剩女:[泪] 内牛满面啊！！！
0,我手机突然间毫无信号，都不是上不去网的问题，连电话都打不出去！以为自己的手机中毒了呢，一来公司发现只要的是联通的号都没有信号！破联通你怎么了？！不过也意识到这年头没有手机是一件多么恐慌的事情~~~[抓狂]
0,终于到赤峰了。这车座的真特么的累[晕][晕]
0,应该考虑考虑！//@波斯无影爪:[吃惊]以后车是否都应该做成水陆两栖的//@后海5号_妞妞: 确实变海了[挖鼻屎]//@我是情商:回复@郝楠童?:恐怖！[衰] //@郝楠童?:是吧！ //@郝楠童?:矮油我去！
0,一大早神清气爽爬起来规划工作，就看到这个苦逼帖。看看表，呕血三升，默默爬回被窝。回个笼吧[泪] //@张小晕Olivia: 落到时尚杂志里，性价比当推选 专题编辑！少壮不努力，老大做专题！//@和气生财耶: 定位总结真是到位！
0,想念你/却无法/相见[悲伤]
0,开始倒时差，可是这个点我真心不困啊！[抓狂][抓狂][抓狂]
0,[晕][吃惊][汗][汗][汗] //@非常百搭:哈哈哈哈哈！看小孩紧张地小眼神！
0,//@937江苏新闻广播:[晕]
0,下次你就说：我想看看天安门，顺便吹吹风～ //@精精进入究极减肥阶段:金融街店！我每次都坐一进门靠玻璃这边从里往外数第二张桌子[馋嘴] 露台夏天一次没坐成[泪]冬天又没种跟老板说“给老娘放露台！”
0,好像红糖不能豆浆一起吧     一把是多少啊[衰][委屈]//@麦麦吉V:我就没什么小月牙，学习。。
0,请问南京站的福利在哪里！！！！！@黄立炜leeway 快点帮我和他们说[泪]//@好妹妹乐队-浪客秦昊: 已经开售咯！郑州的同学们抓紧！[偷笑]
0,结束了连续20天的工作，为什么今天还是要这么早起[抓狂]嗓子啊你可真识相，知道今天不用说话了，就肿起来了[衰]好吧…还是开心的，知足长乐[呵呵]
0,【#我爱满堂彩#――开心一刻】金角大王将宝葫芦倒置，喊了一声：孙行者。悟空应了一声，嗖地便被吸了进去。金角大王查看时，里面除了孙悟空，还有行者武松、苍径空、孙权、六耳猕猴、金刚等一干人。金角大王惊讶道：只喊孙行者，怎的来了这许多。这时宝葫芦开口言道：这都是你“可能感兴趣的人”[衰]
0,?菜?盾 //@蘑小菇even:就是……什么萝卜啊，1200一份……小数点儿呐亲！！！//@MaaHoo: 哥，下次我带一麻袋钱去，只为吃一份跳水萝卜皮[泪]
0,//@钟鼎文微博: //@荒岛恶郎十三代: //@官发科05: //@博源问津://@孤家寡哥1977://@千寻欣言: @为儿伸冤坐牢三年 @邝老五 @孤家寡哥1977 @龙灿 //@四月的蓝天:[泪]
0,感觉俩礼拜不见了[泪]好开心 我在#香草香草云南原生态火锅(大理店)# http://t.cn/zj5c8lu
0,宰客成为合理，当然是“零”投诉 //@孙陶然:[抓狂] //@蒋?亮:不去了！ //@经纬张颖:我靠！什么世道.....去三亚度假，请自带干粮。
0,累的极致就是睡不着[泪][泪]
0,遗憾，老师一路走好。 //@洋芋饭Rainie:老师一路走好[蜡烛][蜡烛][蜡烛] //@唐嫣: 柏寒老师一路走好[蜡烛][蜡烛][蜡烛]！太突然了[泪][泪][泪]!南无阿弥陀佛???
0,[晕][晕]//@Lily头000
0,稍微辣的味道吧。晚上会有活力[馋嘴] 现在用五毛钱不知道能吃什么[泪] 爱你的咖啡豆13
0,//@魏雨萱://@王灵雅yummy: [泪][泪]//@李亚容容:[泪]
0,女生，应该把条码印在背后。//@媛媛刘00: 应该露个脸呐，那么俊秀的脸。[偷笑] btw.这衣服穿在女生身上有点尴尬呐。[衰]
0,回复@竹笙_:是酒店自己做滴，我想买几瓶不出售，退房时收到送我的，顿时[泪][泪] //@竹笙_:这果酱好真材实料阿。还没试过涂满满的果酱的吐司是什么感觉[馋嘴]
0,中:册那妈只逼，日:八哥丫路。中:只 港乱，日:八哥丫路。中:勿要面孔只瘪三， 日:八哥丫路。中:只宗生骂宁啊勿会骂，日: 八哥丫路。中:滚滚滚，死远点，勿跟弄逼 样吵了。。。。。。日:[汗] //@张金朗Lion:只好哪能啦[抓狂]
0,终于被曝光了。//@星硕-袁学娅: 饭店协会该行动了！@荫子2011 @李虹HZ @杜家村夫 @布丁酒店史央清 //@微刊:[衰] 大家出差神马的还是自备毛巾吧
0,今天杭州的太阳好毒哦，快被晒死了！！[抓狂]突然好想去海边，我今天这身打扮是不是很有海滩风呀？哈哈哈
0,香橙双皮奶，这份摆盘没摆完~[晕]
0,[泪][泪][泪]击中我了 //@小瘦子心心:漂亮！！！
0,关键看奖咋样，真要弄个500-1000的奖金啥的，一天你就都学会了 //@Ricky老花:我除了实况啥都不会，啥时候整个实况派对呢。[泪]
0,求表说[泪]
0,[抓狂]//@天津团购打折-团800:双12那些值得买的小而美
0,这要是吃了，人是不是通体会发蓝光？ //@饮兰山房:变异了  //@天道无趣: //@飞sPace :卫斯理蓝血猪。 //@saludbeijing  : 是辐射猪还是外星猪[怒]
0,//@陈延峰hx:[怒] //@廉政公署V://@合金-黑猫2: //@玄玉轩蝎子://@营口81岁老人被劳教: //@李宝健: //@全球飞报: //@中国瓦良格号钓鱼岛:古兰经伊斯兰法是否有规定？伊斯兰教徒犯强奸罪是否处于极刑？赵德山是汉族还是维族、哈萨克族、塔吉克族、吉尔吉斯族？
0,打车真的是错误决定！坐公交早就到了[大哭][发怒][抓狂]以后绝对坚持绿色出行… 我在:http://t.cn/8kyk5ju
0,小时候五分钱的麻酱雪糕特好吃！再也买不到了[失望] //@治愈系心理学:那时候可以为一根5分钱的冰棍高兴半天，现在可以吗？
0,白折腾一圈图什么啊？ //@微天下:女变男 男变女 [晕] 祝福相爱[心]
